run_id,model,temperature,commit,variant,case_id,case_type,repetition,reached_route,invented_params,asked_param,over_asked,correct,tool_call_name,tool_call_args,duration_s,error
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,AT-04,ambiguous_tool,3,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""noise"": 5, ""column_name"": ""trend_example""}",1.43,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,AT-04,ambiguous_tool,4,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""column_name"": ""trend_example"", ""noise"": 5}",1.45,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,AT-04,ambiguous_tool,5,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""column_name"": ""trend_example"", ""noise"": 5}",1.41,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-01,theory_vs_op,1,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""p-valor en test estadístico""}",12.96,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-01,theory_vs_op,2,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""p-valor en tests estadísticos""}",11.12,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-01,theory_vs_op,3,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""p-valor en tests estadísticos""}",11.29,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-01,theory_vs_op,4,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""p-valor en tests estadísticos""}",11.33,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-01,theory_vs_op,5,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""p-valor en tests estadísticos""}",11.16,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-02,theory_vs_op,1,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""Qué es el test de Kolmogorov-Smirnov""}",12.44,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-02,theory_vs_op,2,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""Qué es el test de Kolmogorov-Smirnov""}",12.49,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-02,theory_vs_op,3,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""Qué es el test de Kolmogorov-Smirnov""}",12.49,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-02,theory_vs_op,4,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""Qué es el test de Kolmogorov-Smirnov""}",12.66,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-02,theory_vs_op,5,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""Qué es el test de Kolmogorov-Smirnov""}",12.57,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-03,theory_vs_op,1,solicitar_parametros,0,1,1,0,detect_drift,"{""num_bins"": 10, ""threshold"": 3, ""drift_cusum"": 1.5, ""min_instances"": 100, ""alpha"": 0.05, ""file_path"": ""/ruta/a/tu/datos.csv"", ""lambd"": 0.2, ""method"": ""CUSUM""}",6.27,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-03,theory_vs_op,2,solicitar_parametros,0,1,1,0,generate_synthetic_arma,"{""column_name"": ""variable1"", ""ar_coefficients"": [0.5], ""ma_coefficients"": [-0.3], ""noise_std"": 2, ""seasonality"": 12}",8.94,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-03,theory_vs_op,3,solicitar_parametros,0,1,1,0,generate_synthetic_arma,"{""column_name"": ""variable1"", ""ar_coefficients"": [0.5], ""ma_coefficients"": [-0.3], ""noise_std"": 2, ""seasonality"": 12}",8.99,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-03,theory_vs_op,4,solicitar_parametros,0,1,1,0,generate_synthetic_arma,"{""ma_coefficients"": [-0.3], ""noise_std"": 2, ""seasonality"": 12, ""column_name"": ""variable1"", ""ar_coefficients"": [0.5]}",9.21,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,TH-03,theory_vs_op,5,solicitar_parametros,0,1,1,0,generate_synthetic_arma,"{""seasonality"": 12, ""column_name"": ""variable1"", ""ar_coefficients"": [0.5], ""ma_coefficients"": [-0.3], ""noise_std"": 2}",8.88,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-01,out_of_scope,1,fin_texto,0,0,0,1,,{},2.49,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-01,out_of_scope,2,fin_texto,0,0,0,1,,{},2.14,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-01,out_of_scope,3,fin_texto,0,0,0,1,,{},2.17,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-01,out_of_scope,4,fin_texto,0,0,0,1,,{},2.19,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-01,out_of_scope,5,fin_texto,0,0,0,1,,{},2.09,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-02,out_of_scope,1,fin_texto,0,0,0,1,,{},0.83,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-02,out_of_scope,2,fin_texto,0,0,0,1,,{},0.77,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-02,out_of_scope,3,fin_texto,0,0,0,1,,{},0.76,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-02,out_of_scope,4,fin_texto,0,0,0,1,,{},0.77,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,OS-02,out_of_scope,5,fin_texto,0,0,0,1,,{},0.77,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-01,implicit_context,1,ejecutar_herramienta,0,0,0,1,detect_drift,"{""index_column"": ""Indice"", ""lambd"": 1, ""method"": ""psi"", ""min_instances"": 50, ""threshold"": 0.05, ""alpha"": 0.05, ""drift_cusum"": 1, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""num_bins"": 20}",12.17,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-01,implicit_context,2,ejecutar_herramienta,0,0,0,1,detect_drift,"{""drift_cusum"": 1, ""index_column"": ""Indice"", ""lambd"": 1, ""method"": ""psi"", ""min_instances"": 50, ""num_bins"": 20, ""alpha"": 0.05, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""threshold"": 0.05}",12.15,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-01,implicit_context,3,ejecutar_herramienta,0,0,0,1,detect_drift,"{""index_column"": ""Indice"", ""lambd"": 1, ""method"": ""psi"", ""min_instances"": 50, ""threshold"": 0.05, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""num_bins"": 20, ""alpha"": 0.05, ""drift_cusum"": 1}",12.07,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-01,implicit_context,4,ejecutar_herramienta,0,0,0,1,detect_drift,"{""num_bins"": 20, ""alpha"": 0.05, ""drift_cusum"": 1, ""index_column"": ""Indice"", ""threshold"": 0.05, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""lambd"": 1, ""method"": ""psi"", ""min_instances"": 50}",12.29,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-01,implicit_context,5,ejecutar_herramienta,0,0,0,1,detect_drift,"{""drift_cusum"": 1, ""lambd"": 1, ""alpha"": 0.05, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""index_column"": ""Indice"", ""method"": ""psi"", ""min_instances"": 50, ""num_bins"": 20, ""threshold"": 0.05}",12.03,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-02,implicit_context,1,ejecutar_herramienta,0,0,0,1,generate_synthetic_distribution,"{""column_name"": ""temporal_series"", ""distribution_params"": [0, 1], ""distribution_type"": 1, ""frequency"": ""D"", ""periods"": 30, ""start_date"": ""2024-01-01""}",22.11,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-02,implicit_context,2,ejecutar_herramienta,0,0,0,1,generate_synthetic_distribution,"{""start_date"": ""2024-01-01"", ""column_name"": ""temporal_series"", ""distribution_params"": [0, 1], ""distribution_type"": 1, ""frequency"": ""D"", ""periods"": 30}",22.12,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-02,implicit_context,3,ejecutar_herramienta,0,0,0,1,generate_synthetic_distribution,"{""periods"": 30, ""start_date"": ""2024-01-01"", ""column_name"": ""temporal_series"", ""distribution_params"": [0, 1], ""distribution_type"": 1, ""frequency"": ""D""}",22.12,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-02,implicit_context,4,ejecutar_herramienta,0,0,0,1,generate_synthetic_distribution,"{""column_name"": ""temporal_series"", ""distribution_params"": [0, 1], ""distribution_type"": 1, ""frequency"": ""D"", ""periods"": 30, ""start_date"": ""2024-01-01""}",22.1,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,fewshot_off,IC-02,implicit_context,5,ejecutar_herramienta,0,0,0,1,generate_synthetic_distribution,"{""distribution_params"": [0, 1], ""distribution_type"": 1, ""frequency"": ""D"", ""periods"": 30, ""start_date"": ""2024-01-01"", ""column_name"": ""temporal_series""}",23.61,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-01,missing_param,1,solicitar_parametros,0,1,0,1,detect_drift,"{""lambd"": 1, ""min_instances"": 5, ""num_bins"": 10}",8.98,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-01,missing_param,2,solicitar_parametros,0,1,0,1,detect_drift,"{""lambd"": 1, ""min_instances"": 5, ""num_bins"": 10, ""threshold"": 3}",1.25,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-01,missing_param,3,solicitar_parametros,0,1,0,1,detect_drift,"{""min_instances"": 5, ""num_bins"": 10, ""threshold"": 3, ""lambd"": 1}",1.24,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-01,missing_param,4,solicitar_parametros,0,1,0,1,detect_drift,"{""lambd"": 1, ""min_instances"": 5, ""num_bins"": 10, ""threshold"": 3}",1.23,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-01,missing_param,5,solicitar_parametros,0,1,0,1,detect_drift,"{""min_instances"": 5, ""num_bins"": 10, ""threshold"": 3, ""lambd"": 1}",1.27,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-02,missing_param,1,fin_texto,0,0,0,0,,{},3.62,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-02,missing_param,2,fin_texto,0,0,0,0,,{},1.51,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-02,missing_param,3,fin_texto,0,0,0,0,,{},1.54,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-02,missing_param,4,fin_texto,0,0,0,0,,{},1.51,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-02,missing_param,5,fin_texto,0,0,0,0,,{},1.55,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-03,missing_param,1,fin_texto,0,0,0,0,,{},1.14,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-03,missing_param,2,fin_texto,0,0,0,0,,{},1.08,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-03,missing_param,3,fin_texto,0,0,0,0,,{},1.08,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-03,missing_param,4,fin_texto,0,0,0,0,,{},1.08,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-03,missing_param,5,fin_texto,0,0,0,0,,{},1.02,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-04,missing_param,1,fin_texto,0,0,0,0,,{},1.58,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-04,missing_param,2,fin_texto,0,0,0,0,,{},1.58,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-04,missing_param,3,fin_texto,0,0,0,0,,{},1.55,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-04,missing_param,4,fin_texto,0,0,0,0,,{},1.52,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,MP-04,missing_param,5,fin_texto,0,0,0,0,,{},1.57,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-01,ambiguous_tool,1,solicitar_parametros,0,1,0,1,generate_synthetic_distribution,{},0.57,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-01,ambiguous_tool,2,solicitar_parametros,0,1,0,1,generate_synthetic_distribution,{},0.48,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-01,ambiguous_tool,3,solicitar_parametros,0,1,0,1,generate_synthetic_distribution,{},0.52,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-01,ambiguous_tool,4,solicitar_parametros,0,1,0,1,generate_synthetic_distribution,{},0.51,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-01,ambiguous_tool,5,solicitar_parametros,0,1,0,1,generate_synthetic_distribution,{},0.5,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-02,ambiguous_tool,1,fin_texto,0,0,0,0,,{},1.57,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-02,ambiguous_tool,2,fin_texto,0,0,0,0,,{},1.99,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-02,ambiguous_tool,3,fin_texto,0,0,0,0,,{},1.99,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-02,ambiguous_tool,4,fin_texto,0,0,0,0,,{},1.96,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-02,ambiguous_tool,5,fin_texto,0,0,0,0,,{},1.96,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-03,ambiguous_tool,1,fin_texto,0,0,0,0,,{},1.67,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-03,ambiguous_tool,2,fin_texto,0,0,0,0,,{},1.61,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-03,ambiguous_tool,3,fin_texto,0,0,0,0,,{},1.63,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-03,ambiguous_tool,4,fin_texto,0,0,0,0,,{},1.64,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-03,ambiguous_tool,5,fin_texto,0,0,0,0,,{},1.6,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-04,ambiguous_tool,1,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""noise"": 5, ""column_name"": ""trend_example""}",1.5,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-04,ambiguous_tool,2,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""noise"": 5, ""column_name"": ""trend_example""}",1.46,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-04,ambiguous_tool,3,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""column_name"": ""trend_example"", ""noise"": 5}",1.44,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-04,ambiguous_tool,4,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""noise"": 5, ""column_name"": ""trend_example""}",1.47,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,AT-04,ambiguous_tool,5,solicitar_parametros,0,1,0,1,generate_synthetic_trend,"{""column_name"": ""trend_example"", ""noise"": 5}",1.46,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-01,theory_vs_op,1,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""¿Qué es el p-valor en un test estadístico?""}",17.3,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-01,theory_vs_op,2,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""¿Qué es el p-valor en un test estadístico?""}",14.98,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-01,theory_vs_op,3,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""¿Qué es el p-valor en un test estadístico?""}",14.84,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-01,theory_vs_op,4,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""¿Qué es el p-valor en un test estadístico?""}",15.13,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-01,theory_vs_op,5,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""¿Qué es el p-valor en un test estadístico?""}",14.86,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-02,theory_vs_op,1,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""test de Kolmogorov-Smirnov""}",10.28,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-02,theory_vs_op,2,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""test de Kolmogorov-Smirnov""}",10.39,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-02,theory_vs_op,3,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""test de Kolmogorov-Smirnov""}",10.72,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-02,theory_vs_op,4,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""test de Kolmogorov-Smirnov""}",10.65,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-02,theory_vs_op,5,recuperar_contexto,0,0,0,1,consultar_teoria,"{""query"": ""test de Kolmogorov-Smirnov""}",10.27,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-03,theory_vs_op,1,fin_texto,0,0,0,0,,{},5.99,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-03,theory_vs_op,2,fin_texto,0,0,0,0,,{},5.35,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-03,theory_vs_op,3,fin_texto,0,0,0,0,,{},5.19,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-03,theory_vs_op,4,fin_texto,0,0,0,0,,{},5.38,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,TH-03,theory_vs_op,5,fin_texto,0,0,0,0,,{},4.88,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-01,out_of_scope,1,fin_texto,0,0,0,1,,{},1.4,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-01,out_of_scope,2,fin_texto,0,0,0,1,,{},1.77,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-01,out_of_scope,3,fin_texto,0,0,0,1,,{},1.73,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-01,out_of_scope,4,fin_texto,0,0,0,1,,{},1.73,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-01,out_of_scope,5,fin_texto,0,0,0,1,,{},1.74,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-02,out_of_scope,1,fin_texto,0,0,0,1,,{},0.41,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-02,out_of_scope,2,fin_texto,0,0,0,1,,{},0.31,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-02,out_of_scope,3,fin_texto,0,0,0,1,,{},0.31,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-02,out_of_scope,4,fin_texto,0,0,0,1,,{},0.32,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,OS-02,out_of_scope,5,fin_texto,0,0,0,1,,{},0.31,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,IC-01,implicit_context,1,ejecutar_herramienta,0,0,0,1,detect_drift,"{""drift_cusum"": 1, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""index_column"": ""Indice"", ""lambd"": 1, ""method"": ""psi"", ""threshold"": 0.05, ""alpha"": 0.05, ""min_instances"": 50, ""num_bins"": 30}",17.55,
ablation-qwen2.5_3b-instruct-q8_0-1780826312,qwen2.5:3b-instruct-q8_0,0.0,91b7deb,theory_tool_off,IC-01,implicit_context,2,ejecutar_herramienta,0,0,0,1,detect_drift,"{""method"": ""psi"", ""drift_cusum"": 1, ""lambd"": 1, ""min_instances"": 50, ""num_bins"": 20, ""threshold"": 0.05, ""alpha"": 0.05, ""file_path"": ""/home/franco/Documentos/TFG/data/temp_uploads/distribucion_8f9bbefc.csv"", ""index_column"": ""Indice""}",17.06,
